,count,mean,std,min,25%,50%,75%,max
historical_var_return_100,981.0,0.03981900912238435,0.011100218054124042,0.016589055386975488,0.0328377405229816,0.036931334407758414,0.04659079097665617,0.07272898688739454
historical_var_dollar_100,981.0,634923.5458045893,271717.2138658826,269802.100875443,439884.73785899766,528753.5189053764,824852.7643858462,1460476.1561463168
