Date,GME,ROKU,DKS,BBWI,DKNG,CVNA,RH,W,DDS,BB
2020-08-25,0.02258729694031114,-0.005451592062266752,-0.023844339618163235,0.0334122273637556,0.09075676837097313,0.010154739337257856,-0.013236836852142053,0.00017750756980405846,0.01739748641472838,-0.0020876309236564916
2020-08-26,0.026104440550806185,0.11172764451163264,0.15684581441241496,0.004572069081192787,-0.005120347053449215,0.024096995914046015,0.017426181912925998,0.012837947018970786,0.004987467520653377,0.0627614436673285
2020-08-27,0.0273972334300725,-0.020148512193749135,-0.01833672257713903,-0.026983166031813277,0.005146699943339161,0.0009143011960714986,0.0052060947163656834,-0.03244738770328748,0.010634718132469967,-0.009842463513508926
2020-08-28,0.026666641235351562,0.07380260168181296,0.0030189135576710324,-0.008686813468404608,-0.07014853000851129,0.05014178345940645,0.016027737505618367,-0.06142656155824344,0.06769571021517784,0.039761391833571524
2020-08-31,0.2393320953260314,0.0036447185523740266,0.018058621357426086,-0.009100156320646424,-0.026431693076513496,-0.011353195057832943,-0.0029861275455055347,-0.04624687968709418,-0.007556092244951351,-0.001912089645385362
2020-09-01,0.14520962454426534,0.03337565533501308,0.0458242012249801,0.07278883581834905,0.04440044309175173,0.05200033137487714,0.03112996195712081,0.03463039215746799,0.007613621471105114,0.06896554559079537
2020-09-02,0.007843129677328253,-0.005299252109116637,-0.008303941617546773,-0.009194555159225404,0.08042245318603136,-0.018530724482694994,-0.01461099354487494,-0.021575450271801744,0.009198140271883481,-0.0107526780644992
2020-09-03,0.014267202719864258,-0.06404224404819969,-0.024051439945514952,-0.05215989297090229,-0.040852155533328105,-0.1097408048569728,-0.047102892564236276,-0.08164278320401741,0.026692794235149142,-0.06159423075411363
2020-09-04,-0.021739139713833122,-0.041881309107239195,0.002190821006857968,0.017555729467710668,-0.03318527417226702,-0.057981919245677305,-0.010342449288271216,-0.05353648571673353,0.02885223418802596,-0.013513455047096001
2020-09-08,0.006535910231946662,0.017009575126084586,-0.013297009708577279,-0.04047788285552223,0.00027022490630268514,-0.032085580587720375,-0.015123317585237106,-0.03395416772995952,0.034206692943012706,-0.03522510772460308
2020-09-09,-0.04545453419510814,-0.008916018960191896,0.04079763381516632,-0.011410745910004794,0.09105654956545339,-0.006298360112261703,0.029300455405927517,0.024714359260098906,-0.0011919112257723352,-0.0020283473413522657
2020-09-10,-0.1523809387879267,-0.010795323944920665,-0.0031572253290044205,-0.020287019567992837,0.053491822443701764,-0.0068386072982755675,0.20051079972349029,0.02438925265190206,-0.019093115297323493,-0.024390220263873164
2020-09-11,-0.022471888612677127,-0.02496234111010942,0.006620110764034015,-0.00035682193288544273,-0.025387912736515306,-0.024575998544422828,-0.010403101066104314,-0.04659683025900907,0.023114291940081966,-0.010416705989173769
2020-09-14,0.13464690874856,0.014601755536071126,0.01848571533561305,0.037500147767783876,0.17269657514521342,-0.015438424186722255,-0.00241188464619857,0.05715876604371428,0.0374551470777893,0.014736878244500318
2020-09-15,0.02604924879169057,0.06840809508142254,0.0024434016575145545,-0.0020656743450824244,-0.008432740773740233,0.0021567325734996867,-0.016529599677028384,0.013648233836726531,-0.008309304602662215,-0.0020747362086480647
2020-09-16,0.22425953714648816,0.008723007259876736,0.014275604990253488,0.029320442008951675,0.05849408314410187,0.02315034494143764,0.01950624866673145,-0.005104701122684352,-0.006067783393814197,-0.016632000968346272
2020-09-17,0.05990777486255228,-0.03129600066065463,0.004977583634755645,0.01608600340674693,0.04076037391359999,-0.05378061652360289,-0.005241914229722311,0.0014128676936546736,0.01220950817845634,0.0
2020-09-18,0.029347876452318955,-0.025505538318723597,-0.0020493234580540864,-0.005277290980571059,0.042929744927407976,-0.009973471992376082,-0.0029509276808031837,0.07704017332044821,0.012636375448770387,0.027484167847082297
2020-09-21,-0.0760295931073619,0.17666857286630355,-0.01882602440197123,-0.023540851587187772,-0.07040978072136417,0.05395071637270865,-0.017044585323611527,0.04236619221645532,-0.06097544598615445,-0.02057611149904548
2020-09-22,0.20685719081333698,0.026321288894879613,-0.02093146009151836,0.03735120839806649,0.0475819939479003,0.30609776053753257,-2.6910142194691566e-05,0.005919731847400467,-0.047719808184827794,0.03781508816878909
2020-09-23,-0.04924246563453705,-0.03374783793132419,0.0060574249092499866,-0.014729809615059208,-0.07081942514052464,-0.035974075934891325,-0.05188726808350741,-0.05736927190943186,-0.04408510926040077,-0.02834005361618719
2020-09-24,-0.08964139660854797,-0.04795725355161051,-0.029750339539920345,-0.015946783974040035,0.008978467129479029,-0.04719446965730878,-0.004139940565749511,-0.009974943697559246,-0.033510191810771195,-0.010416705989173769
2020-09-25,0.09628009643170343,0.02333532452808118,0.020076576901292498,0.023970017172967317,0.051809352337269576,-0.02442999247496691,0.009652574068992337,0.034805909225197995,0.051150142470485216,0.004210522300318598
2020-09-28,0.0069859971682917354,0.021158804831021616,0.03435352016590132,0.03956473564832175,0.069561963874192,0.07261634441802589,0.018246429080130744,0.02383059928072684,0.021880995127993907,-0.033542945084253706
2020-09-29,0.025768109509408665,0.00848141010251613,-0.011762858572412882,-0.037107386800032005,-0.020214408921067628,0.03673977586510224,0.039494848119558945,-0.020216754571040996,0.0761076933352487,0.00433839053086249
2020-09-30,-0.014492808374494848,0.004950273906113578,0.013128008971181382,0.04776030314974977,0.05561532796506308,-0.013139887474619139,0.019450036370330492,-0.012387137212792165,0.08982434791174998,-0.008639300402664807
2020-10-01,-0.04215679995512123,0.06112284480720698,0.04094673797572157,0.04432568794921421,0.0508157999781258,0.06742579245693459,-0.008729278084036562,0.09061542294859715,0.012047886723530521,-0.0021786990303688247
2020-10-02,-0.03889458512143196,-0.0016970966562123158,-0.00132779141680206,-0.0027092012230774953,0.03153803801543442,-0.06467866622095109,0.01439567462732283,-0.037872642719531724,0.026515205120735574,-0.030567656947101063
2020-10-05,0.007454706311485371,0.020800018310546786,0.032574478961224784,0.002414720829582606,-0.05064282853647206,0.010372653263210463,-0.013983482402063596,0.014278281629208633,0.03162895531831955,0.01351350045186761
2020-10-06,-0.034883712724666616,0.0032817307843224786,-0.03573176373764331,-0.02740136401920057,-0.06226260124304317,-0.04604236804531048,-0.04581393672589884,-0.04507294136658091,0.024016304659923104,0.011111153496636383
2020-10-07,0.025191625339909596,0.03768979715711107,0.013186533502144826,0.021362232326409103,-0.06076077883784892,0.010761658107515615,0.043483037064633745,0.04300784690527659,0.025948105389720588,0.0043956000193670075
2020-10-08,0.44123934465047276,0.05311688131749204,0.012026395247088706,-0.012428124997450829,-0.04125259117576796,-0.013643046581647167,-0.004341879283959904,-0.014295913851950726,0.018482701384080036,0.0065644927449282076
2020-10-09,-0.1089695580649106,0.000491425179374616,-0.010906563197026653,-0.009821775779704112,-0.04517898151837785,-0.002570107764308438,-0.01228460774872886,-0.025915100776152333,0.004775283381120765,0.028260895029584177
2020-10-12,-0.018302850137306925,-0.010136210329958484,-0.0004939558935794786,-0.006509751280086462,0.03646044224546752,-0.01850543748520561,-0.01615247977715417,-0.00742770582699348,0.27019970275947736,0.004228325760225138
2020-10-13,0.006779654441774419,0.07621348263562422,0.021570875185919602,-0.0034318727128125337,0.011462487125396326,0.03508346903276216,0.06947412915801587,0.04336882350938365,-0.12666045419598415,0.08210523504959899
2020-10-14,0.03114477121168746,-0.023158310666071213,0.00467445264332822,0.001252174686709795,-0.07073073290932896,-0.016739634371329193,-0.0038633996214524347,-0.041924710702821666,-0.012639121403155373,-0.01167314092180416
2020-10-15,0.12897958560865752,-0.02823429197550087,0.011551410613584556,0.05096933113976121,-0.053826772484676044,0.05238714220553087,0.0007962129796823536,0.014019310768796256,0.001735680820587726,0.015748016714081325
2020-10-16,-0.03759938589717726,-0.0183246958719272,-0.024900848637439243,-0.009223490761016251,-0.014666663275824665,-0.013592335176562553,-0.011163880846027374,-0.0030872933816590287,0.10223072622551754,-0.03488368869407976
2020-10-19,0.04507884364234216,-0.0008096794199353718,-0.005367460236698096,-0.005105086127519143,0.005412757727579542,-0.034607423906624524,-0.03080715155268976,0.00966078418098859,-0.04008639434509742,0.04216868219732306
2020-10-20,-0.003594550056315482,-0.016836254179526833,-0.01193796524662516,-0.0021128807258847804,-0.045984813090110044,-0.06411460301744554,-0.019843086542175148,-0.018036350864941042,-0.04769672629338273,-0.02119463050127901
2020-10-21,0.01731607003877933,0.020054967972611415,-0.0038066127466878097,-0.02661825154320563,-0.02421817091135836,-0.03875385787934449,-0.008250885482538717,-0.0823997379885607,-0.010533784365028942,0.003937004178520276
2020-10-22,0.05744676908001267,-0.0018852597685907746,-0.010965516506957429,0.053449313534144505,0.03614457831325302,0.05186494109970763,0.0433608546401516,-0.01627999435875882,0.030198226615180124,0.005882394190066309
2020-10-23,0.006036227599526933,0.0071955661950162675,0.0008402195929564371,0.025368875060161722,-0.006046472593795427,0.002176094317732691,0.04050271091890201,-7.518341309276089e-05,0.021509766950122522,-0.001949362311646996
2020-10-26,-0.10333334604899092,-0.024736597512250547,-0.018462873031145577,-0.01726146264891193,-0.071361790640604,-0.00621789632170866,-0.0732845497088912,0.020725894758495622,-0.0020642442018004026,-0.046874956344253316
2020-10-27,-0.05650559402672284,0.030445972031048818,-0.014021732527617625,-0.016393461994586023,-0.02494325769775463,0.03446222203363636,-0.0033680474951102157,0.010981762777099835,-0.03144419115422348,-0.0061475838329537735
2020-10-28,-0.06855791287053803,-0.0340783453065141,-0.02792246685303046,-0.039583110580375114,-0.01421186631053628,-0.02553770529267252,-0.028491345666972645,0.030618918162186315,-0.030756092409608193,-0.057731904840605086
2020-10-29,-0.0076142263038552205,0.0024378969373348713,0.0023196738282824647,0.018592799046130537,-0.020445676613276897,-0.05817733006133774,-0.00460974223607713,-0.09542334533284169,0.007492492556167019,0.008752726553724832
2020-10-30,-0.10741682219770154,-0.07126141100918204,0.00836585565544512,-0.026163419237817842,-0.05271601451197849,-0.03054551229855318,-0.047560843754630544,-0.030223631113396987,-0.02165357645030286,-0.026030446620564085
2020-11-02,0.026743049267433205,0.02213444229953576,-0.0065316147828530235,0.03155252043281176,0.009039539012174469,-0.0018343888323939517,0.017599838030984083,0.030681774978046583,-0.012296115507720251,-0.0022271163818317063
2020-11-03,0.0762790413789971,-0.016386307567851754,0.02558673991531757,0.02150212256821904,0.04899215957993053,0.032376679561708865,0.054553938630979015,0.07224998437651364,0.06880964805136669,0.04241072687757552
2020-11-04,-0.05704406783237492,0.05990459901494627,-0.017152024319249004,-0.0008893329037855668,0.05310909524790741,0.05340316426136038,0.04792355929270209,-0.01444672455109286,-0.04447266393846483,0.002141274492786227
2020-11-05,0.049495872539458974,0.04349038019911711,0.0015865804258623495,0.010089062759647938,0.09047135777124238,0.016451260466361806,0.03305212767774579,0.10020361997339666,0.01307610983599794,0.038461605080801986
2020-11-06,0.03580784753204491,0.12574426090265112,-0.004751804319244379,-0.021151664216994548,-0.016500095389597402,0.026844642347186864,-0.0015920170329210004,0.01315525081101776,-0.0017500021860183956,-0.006172882507033073
2020-11-09,-0.031197293108753965,-0.12413165800630821,-0.06967269807276244,-0.024009514642427954,-0.019376174403056612,-0.07547614687965032,-0.04444215434852328,-0.21851028454426014,0.13982007105713867,0.020703914329637918
2020-11-10,-0.033942506302633624,-0.022216249169537128,0.01881739550326711,0.04704779138991366,-0.02746986481080571,-0.00855010859557448,0.02207025219589953,0.031360238071602486,-0.046529409303529,0.018255609679852736
2020-11-11,0.058558522179456673,0.06659598687791934,0.0011196267495379164,0.0026431621969322805,0.0317145381551005,0.07667929710801213,0.07931741689516936,0.037204888671699576,-0.07199043476218847,0.033864557159334785
2020-11-12,-0.052765947707155925,-0.0022901041181787596,-0.040999048771731106,-0.03163433169352858,-0.009365979715777573,0.03613995346345522,-0.03930607018819843,-0.004766871299142106,-0.022164452126473222,-0.038535700172883325
2020-11-13,-0.010781660765967538,-0.012126409125086557,-0.01088198659696149,0.03871741979050802,0.03854545824455502,-0.01704391884540124,0.036393616691468234,-0.05867325513756938,0.05822241477602619,0.024048169919925755
2020-11-16,0.09536786275266951,0.02016655292257652,0.038899586310843226,0.012230824875981483,-0.0025677079822540305,-0.005069184762066192,-0.0007105911509639462,-0.0018232389859996756,0.05627911121611451,0.015655561960041364
2020-11-17,-0.03565508210732282,0.01903742154133181,0.008888188171970457,0.019850403340872402,0.09080274068994698,0.05514027790745124,0.029941860269323106,0.015504837686181494,-0.0013920484115000908,0.019267804148372925
2020-11-18,-0.005159107396929152,-0.021675870972923006,0.0176192608733432,-0.051904192967714646,0.022956440266310274,0.011688201914010765,-0.012404741559709831,-0.018405395889816045,-0.060322193177784866,0.028355405755974283
2020-11-19,0.07692310862556817,0.10207333124305218,0.03094487524480649,0.1767330906072233,0.034395960133213554,0.012579244561274017,0.04337132009877398,0.05919201897588344,0.006355526431998104,-0.014705868173635728
2020-11-20,0.02006420539603626,0.02921741515622034,0.04538160286591286,0.010619497327145622,-0.02210057095159057,0.03215856906173076,0.014187380807237027,0.016053068539066295,-0.02336817481596265,0.07462688160516184
2020-11-23,0.0936270320072159,0.05107536359220899,0.005127350180150092,0.0002501866974466971,-0.004146812457758942,0.024669189392308777,0.004009794938039768,0.015245194680679974,0.0366458704362187,-0.017361176648623022
2020-11-24,-0.01654673011139607,-0.012907574589486215,0.0030607013908434677,-0.0072536667819014244,-0.002914832254977795,-0.013995274211562214,-0.004719947823444537,-0.0571785876333768,-0.013932139984458858,0.007067131259962167
2020-11-25,0.07900511468020799,0.01849744555997823,0.018138605618509773,-0.01864449310960259,0.0488619791691558,0.006083097936289361,0.024737815669238383,0.0365283663058813,0.006959134065074091,0.03684211318842956
2020-11-27,0.09016948635295297,-0.009782065901550507,-0.009490564750155528,-0.0028241229680456836,0.05016923115129046,0.04610344194900029,0.029969965190474568,0.04038950836444255,0.040418785601121554,0.04060918005952474
2020-11-30,0.02985071794239791,0.06620909140986808,-0.04504946295563106,-0.0007725352695261423,-0.0073933533582641875,0.0042947881854624725,-0.02108357703819308,-0.024244254423047118,-0.05877643769648344,-0.045528488693725944
2020-12-01,-0.045893677519165954,-0.026773906301879258,0.005808765310610031,0.0023189815895994226,-0.0301757412650282,0.003676949827758458,0.0016329557515997184,-0.024139013111004637,0.044696483950746435,0.1925042821927232
2020-12-02,0.049367071111086736,-0.015330247502041483,0.0017500949146447287,-0.005912436774020202,0.006301687721872895,-0.10225782282157403,0.0011676554008013262,-0.022278618774076553,0.017400528113972857,0.06428568703787674
2020-12-03,-0.027744215113954862,0.027618881392347028,-0.004193157959816118,-0.00827504800684431,-0.020352194361742848,0.010955854502759932,0.008186082082300317,-0.012031802462280305,0.03420526055453843,0.0013423126359546345
2020-12-04,0.048387018529086445,0.025181593308891914,-0.014911952059765698,-0.002607762378766587,-0.016180610289059705,0.06655845079639677,0.02149952250297571,-0.0017516710241538558,0.0608948235564728,0.14209120833731226
2020-12-07,-0.03254433428847481,0.012146588987806517,-0.011219977396050407,0.05202609416570647,-0.026802024260390245,0.06495538574319482,0.0017307640140891145,-0.011071690360130337,-0.07610511664852482,-0.031690192870546086
2020-12-08,0.03608563540197629,0.020501345660543624,0.010806961939126225,0.017892780145678078,0.060922139585924295,0.009502483207552093,0.006911094582555455,0.03210817998099702,0.04128603234082173,0.03272732821377833
2020-12-09,-0.1936245916906033,0.00032667854153634046,-0.02975772178901681,0.015136859163645378,-0.03756145338694861,-0.022346427020270343,-0.008939733777842851,-0.015145300458544453,-0.020015061124915134,-0.024647890477002776
2020-12-10,0.03367496656554647,0.05146451583006506,0.008367707602263463,-0.013468220048840296,0.023906865886262008,0.019452119874364238,-0.03202013744032639,0.015211921489917346,0.018478662640133425,0.007220151975052547
