date,alpha_hat,beta_hat,alpha_se,beta_se,r_squared,residual_std
2023-12-13,-0.0006083354346760352,2.2705065479086946,0.0017719107915607779,0.23418931615162128,0.48957384328951403,0.017702852044421808
2023-12-14,-0.00031841266380376316,2.327725315842339,0.001784258199951353,0.23239168753556805,0.5058691377433748,0.017816214456491567
2023-12-15,0.00019664553519759204,2.351564831540366,0.0018231610205441155,0.23740127417211765,0.5003003412663541,0.018204057896897677
2023-12-18,3.1990724241843225e-05,2.3547462498085796,0.0018228139362064532,0.23730201016104466,0.5011854364709,0.018202905494289847
2023-12-19,-7.298529022081994e-05,2.3386332478689424,0.0018300247834337389,0.2384897279277547,0.4952561305265528,0.01825710448094931
2023-12-20,-0.00026687957889998733,2.295330775358801,0.001799165064366519,0.2356491600275565,0.4919029142341941,0.017954635605508227
2023-12-21,-0.0005524983789756934,2.2919645045612986,0.001775936291354611,0.22893656023181586,0.5056177216445071,0.017743101897058893
2023-12-22,-0.0006740293800115151,2.293838586839124,0.001774706827245452,0.22724031403197173,0.5097438077891924,0.017716881495907277
2023-12-26,-0.0009962273454164209,2.3222906296416115,0.001780614268204836,0.23162275095488152,0.5063574593072471,0.017749160847781584
2023-12-27,-0.0013564247484382718,2.335894739944235,0.0017587067607918417,0.22858710802872317,0.5158692628260686,0.017517141287825392
2023-12-28,-0.0013216289195892013,2.33531856264953,0.0017602118133106417,0.22911558346195682,0.5145924764618073,0.01751832959696696
2023-12-29,-0.0011831490346295745,2.3525642260465274,0.0017540538347667653,0.22979920374365703,0.5167794629857375,0.01747380121609808
2024-01-02,-0.0013445002198740797,2.363032929621748,0.0017579706164285462,0.230520753295898,0.5174312223817228,0.01750973214259938
2024-01-03,-0.0011786549563817528,2.3412805326633936,0.0017400223696476707,0.22842996502194685,0.5173629611611305,0.017328557999247787
2024-01-04,-0.001379122487651154,2.374483124032131,0.001751987520603754,0.2286926821075747,0.5238180687937977,0.017465088570445292
2024-01-05,-0.0013293058056293098,2.3694333523893745,0.0017533607326696147,0.22867650165792078,0.5227912084748615,0.01748354444118127
2024-01-08,-0.0013381769971883134,2.3670359723590098,0.001752528466183176,0.22912586998824994,0.5213063717462452,0.01748195966240559
2024-01-09,-0.0015161631043344409,2.3800955275487596,0.0017543034798330446,0.22803447726483228,0.526432998798435,0.017448699686619648
2024-01-10,-0.0014711919256549886,2.3734969930960457,0.0017551359897451742,0.22914273519885883,0.5226299411239443,0.0174416826657359
2024-01-11,-0.0015086595095285546,2.3442847543224263,0.0017640843326969208,0.23082458043734358,0.5127941346476068,0.01749289974041596
2024-01-12,-0.0017704671604366188,2.3484934882116795,0.0017627689120660547,0.23065320391433441,0.5140614375301368,0.01748261293405597
2024-01-16,-0.001900881358392478,2.3607771388958034,0.0017733617203813062,0.23287507588558812,0.5118778877838706,0.017603623731590697
2024-01-17,-0.001317126723664511,2.3242490937648217,0.0017152319117027391,0.22512238872108256,0.5209998151946895,0.01702934330502255
2024-01-18,-0.0011802782064608845,2.29531049689672,0.0017188306838521775,0.22742670435555878,0.5096546293052098,0.0171048727145548
2024-01-19,-0.0012767292375100003,2.30631941911657,0.0017243373899783595,0.23044598293722723,0.5054537740983485,0.017097487532993276
2024-01-22,-0.0014071984131037202,2.283973545400143,0.0017240680535228882,0.22826522262848606,0.5053398163567794,0.01708104319738849
2024-01-23,-0.0012153032353981838,2.281977490941586,0.0017423334570495237,0.23140963321150498,0.4980622513393522,0.017274149305886576
2024-01-24,-0.0013285698367778713,2.2888790315685936,0.0017460753922828238,0.23611841830192443,0.4895016830935687,0.017340111585261626
2024-01-25,-0.0017116154730652535,2.2800025880770693,0.0017610020721764326,0.23848104220007135,0.48258619499009936,0.017496382177440397
2024-01-26,-0.0018128862897064041,2.2822183141151156,0.0017609587054619555,0.23787738042311932,0.4843371871959471,0.017477044508582583
2024-01-29,-0.001840256676188879,2.2754056826751756,0.0017576195044918975,0.23746671369113082,0.48370698929870093,0.017452886692381306
2024-01-30,-0.0019316941187424435,2.2919595598661697,0.0017577089550708767,0.23652998577132123,0.48930348458394113,0.017417982079051274
2024-01-31,-0.0021663665225454603,2.3133372253654256,0.001756929965881601,0.23738553474078697,0.4921392275480202,0.017389167354715837
2024-02-01,-0.0018495529573989671,2.266253594760033,0.0017484795865614776,0.23089296675276644,0.4957227809354694,0.01735396840715829
2024-02-02,-0.0016749809559418068,2.247291985184282,0.0017349126013636034,0.22579782264132958,0.5026787043992119,0.017189324223733926
2024-02-05,-0.0018548740439407428,2.220861028079321,0.0017353994755011468,0.22457954747309436,0.49946826753661067,0.017183675619249897
2024-02-06,-0.0019322808770773753,2.2273213401785545,0.0017365087068313243,0.22504050702370187,0.49989539657472193,0.017188257255721266
2024-02-07,-0.0016674254188445963,2.233650639728542,0.001748024138105103,0.22639845814732287,0.4983061608655043,0.01729675192094611
2024-02-08,-0.0018176354664510173,2.21166794995754,0.0017495786778036109,0.22669071395411808,0.4927164673281329,0.017312918224273895
2024-02-09,-0.0017246595706225268,2.2338909531630713,0.0017665432010430114,0.23172585940374327,0.48673381142892747,0.017430993977156802
2024-02-12,-0.00141210432692014,2.23438571478839,0.00174780361092834,0.22861842992316087,0.4935921073636882,0.01722750654435375
2024-02-13,-0.0009774282213827353,2.2176603577421496,0.001764478798528316,0.23088077059501738,0.48491600563119097,0.01738518292500416
2024-02-14,-0.0011863199123309555,2.2555919245843477,0.0017648676358737088,0.22887996968107638,0.4977431434034332,0.017411332053445243
2024-02-15,-0.001380367397594655,2.3028323258045225,0.001770947687668391,0.23344061940703623,0.4982418136549578,0.01735203395480939
2024-02-16,-0.001157592497238049,2.3093662604593836,0.0017780510892441907,0.23351531626674432,0.4994985057538788,0.01737951141434733
2024-02-20,-0.0013241329481765438,2.3525055813043663,0.0017876154925606461,0.23462749144540887,0.5063763497664986,0.01751864217621082
2024-02-21,-0.0017332545048549261,2.4224552211399817,0.0017872202451274038,0.2384164657020328,0.5130141195887863,0.017456181723333804
2024-02-22,-0.002127572275167117,2.4291538749660964,0.0017912833306767113,0.2389444218325304,0.5132886481023955,0.01749325216330774
2024-02-23,-0.0022068295097415268,2.3424182472480988,0.0018160425579273945,0.23416399498890533,0.5052166463071981,0.01768549413416917
2024-02-26,-0.001981682835085593,2.3498584729289,0.001865079364631843,0.24059519685745853,0.49325580982344197,0.018144928044449966
2024-02-27,-0.0016999311493809692,2.3353039806144658,0.001856515124685881,0.2392266995221393,0.49300144249866307,0.0180811031618284
2024-02-28,-0.0011958493624873374,2.3222870189525997,0.0019203861411376862,0.25114839941442935,0.4659428305575608,0.018593158192699095
2024-02-29,-0.0011719560591206015,2.336579302737306,0.001912871271507931,0.2512699435051589,0.4687566246131739,0.018569709101130524
2024-03-01,-0.0008751774520850172,2.3243896687980223,0.001891662675249821,0.2482104920088358,0.47225447720910185,0.01834043416052945
2024-03-04,-0.0008556881691947553,2.329402821832958,0.0018904740104664674,0.24919015032833133,0.4713649749143294,0.018339145441708695
2024-03-05,-0.0006206029948468078,2.345720521313017,0.00187284527909458,0.24772526179172882,0.4777865500158236,0.018209677137050573
2024-03-06,-0.0007004748220980769,2.3425074936954413,0.0018617515762860035,0.24470455429731705,0.4832272415996617,0.018193184992727294
2024-03-07,-0.0007306425195411461,2.33774674090438,0.0018655944721227362,0.24502142254428994,0.48156507430507756,0.01822621810793872
2024-03-08,-0.0004079369148938534,2.2722670727603016,0.0018462613552101559,0.24120894167920376,0.4752133581805219,0.017953535552796253
2024-03-11,-1.774582008704558e-05,2.2286854410733694,0.001871217871694741,0.24423575390351465,0.459364571079246,0.018203177031161914
2024-03-12,-0.00016883668207224277,2.2306925716361423,0.0018697904660078114,0.24636793096773618,0.4554968685455899,0.01824460633532104
2024-03-13,-0.00039121309498726313,2.2162260897073116,0.001873751228934068,0.2444464428600724,0.45615346188417616,0.018231684932993777
2024-03-14,9.09300580942522e-05,2.168277344579481,0.0019030359954024956,0.2520509398689057,0.4302445818426217,0.01842667676752043
2024-03-15,0.0002908201336596602,2.148352026562176,0.0019103064774538604,0.25465619908999515,0.42070411178492517,0.01844312204730081
2024-03-18,8.262872450455374e-05,2.1892152985386137,0.0019068770163455594,0.25657759220734533,0.42623408008250874,0.01835891231976996
2024-03-19,-2.0996247982806287e-05,2.1848917699686545,0.0019141041438600819,0.2567998752576505,0.42484418596565665,0.018376404725541078
2024-03-20,-9.972227489561062e-05,2.1799192399764267,0.0019166792561135593,0.2577482950618272,0.4219317728271256,0.018412310268242915
2024-03-21,0.0001360797332578493,2.200023572786016,0.00195465825259626,0.26576556276372976,0.41150435465333524,0.018564585121738215
2024-03-22,0.00023249158617821733,2.216999320158648,0.0019815062513713886,0.2727768549685544,0.40264511150678584,0.018649482487901242
2024-03-25,-5.153320346356206e-05,2.240311662371732,0.0019947086555108383,0.2750364223171723,0.40370911454356107,0.018743596683438453
2024-03-26,0.00017288711908703953,2.254066140479461,0.001981976057361766,0.27686509253480474,0.4034654946926045,0.01873686811866862
2024-03-27,0.00037519225862770724,2.2353669252392745,0.0019842111967234206,0.27815684985036426,0.39723090210628365,0.018826848233660227
2024-03-28,0.0004090146812862393,2.2638034220542553,0.0019684370028352285,0.2771219581677425,0.40509511458429914,0.01868917042939775
2024-04-01,0.00048508854163419285,2.1040134835263897,0.0019174903213331866,0.28034457861898177,0.3649826546891244,0.018305307561598747
2024-04-02,2.550233830257709e-07,2.0206027714768893,0.0018228275686339303,0.26881895081268314,0.36569241589882706,0.017476103574968226
2024-04-03,-0.00013871553994570965,2.0603268489050666,0.0018217436344616699,0.26763856003484743,0.3768353350544794,0.01753830352845636
2024-04-04,-0.0003612389343329305,2.0634387794926257,0.0018327338544393051,0.2694536952772599,0.37437287952885634,0.01765624440880409
2024-04-05,-4.9767594497287376e-05,2.0122602688502376,0.0018272004714423242,0.26443099556729854,0.371426871214821,0.017714188389072096
2024-04-08,0.0002492277029736618,1.9398271856206675,0.0018221784654674019,0.2623798556101867,0.3580481766577296,0.017543781976129404
2024-04-09,0.00034852785815895964,2.0352954663854574,0.0017873814770756437,0.2641142534898531,0.3773201443185673,0.01728247672433254
2024-04-10,0.0004359926412223431,2.0317132117652354,0.0017884267541656291,0.26425631982498093,0.3762402833075237,0.017277834002290736
2024-04-11,0.0002422786834707462,1.9423462999745187,0.0017530118439420823,0.26720293796146083,0.3503091818510481,0.017094596075315795
2024-04-12,1.9036290086407205e-05,1.933175454102763,0.001744697306624088,0.2643292194191051,0.35308188377675587,0.016985768887152208
2024-04-15,0.0001416502992953655,1.965521856707685,0.001715514328810444,0.25444639684925835,0.37845250774035666,0.016803893293548425
2024-04-16,-0.00021105329724006383,1.9923166900103109,0.001693146753116698,0.24694302590950287,0.39910972761348307,0.016661447193759366
2024-04-17,-0.0001224107432078645,1.986647104685973,0.001691440178110781,0.24817477580657,0.3953623402808357,0.016682629084818573
2024-04-18,-0.0001695216530748487,1.9968521119516516,0.0016914041404828006,0.24736465964961848,0.39938215345820627,0.01669893995716033
2024-04-19,-7.152744397541052e-05,1.9939524596575917,0.001690294020078285,0.24748493149841957,0.3984521527337016,0.016710439991522247
2024-04-22,3.877647217645367e-06,1.9730309772070944,0.0016891338902502988,0.24532971222320443,0.39758898143151056,0.016735066027075227
2024-04-23,-0.0002376226387632947,1.9668544131855614,0.0016874453958748655,0.24300283563280517,0.40065610042897126,0.016682473487734467
2024-04-24,-0.0003170937235982426,2.002947985370503,0.0016866690358645253,0.23944402051761265,0.4165733806524091,0.016639104419655916
2024-04-25,-0.0005909878242941651,2.0129082828950104,0.0016699489699893897,0.23707683436815336,0.4238314656436716,0.01647324642851395
2024-04-26,-0.0003044407149451619,2.0179553982728544,0.0016538962841857663,0.2348232301330232,0.4297298797690826,0.016344023644910725
2024-04-29,-0.0005135643834006725,2.0016511022862216,0.0016263468538398704,0.22964767064086514,0.4366904583628527,0.016061081981506267
2024-04-30,-0.0009692582258894519,2.041629994710628,0.0015956833308568492,0.22565584366964594,0.4551255825277776,0.015724740326056842
2024-05-01,-0.0005336696345180751,1.9965302033503114,0.0015685486618541157,0.21645443531906178,0.4647099009093614,0.015521461888789842
2024-05-02,-0.0004354062168113481,1.989070994043633,0.0015719358846720379,0.217039604050327,0.4615060188625668,0.015552313277087322
2024-05-03,0.00033652869151775907,2.1330268540560637,0.0017537989231070938,0.24147711045813716,0.4432648372029828,0.017346508994670606
2024-05-06,0.00040327903836970334,2.142704605418854,0.0017559799063193513,0.23873806825290889,0.4511430934006483,0.01734336784845449
2024-05-07,0.0004351450808085539,2.1522763675514405,0.0017591213223206222,0.23716765149663405,0.45662446309480786,0.01735334801810253
2024-05-08,0.00036347911979602043,2.16423078868446,0.0017650559383276816,0.23839373454997886,0.4568143170632605,0.017424573705568294
2024-05-09,2.6773159867358185e-05,2.1108085015678686,0.0017520830664621513,0.24085594135802604,0.43937158786542974,0.01733943414444968
2024-05-10,-0.0001361902978497271,2.1162295979073233,0.0017225772613166151,0.23628913482454122,0.450092417436594,0.01703936691004374
2024-05-13,-0.00027778620185441743,2.1110693046188347,0.0017373786687856344,0.23834306478528022,0.4446058475362815,0.017175220222097404
2024-05-14,0.00023716039097114493,2.115361669858833,0.0017757820996755665,0.24433965449376072,0.4333677355873775,0.017573641882449028
2024-05-15,0.0006078005700346837,2.138244989174546,0.0018530569512675242,0.25535757779739454,0.4170693306746972,0.018343292320510653
2024-05-16,0.0004001904640743249,2.041298417121422,0.0019022913433946655,0.2631104164308639,0.3804986363579834,0.01871695711248735
2024-05-17,-9.907541994113504e-05,2.073206304296579,0.00195692810791119,0.2729130758164445,0.3706169729305162,0.01930425936252431
2024-05-20,-0.0001447251216506873,2.0749676097346215,0.0019612466150434322,0.2735677997315304,0.3698955784637705,0.01934935304637061
2024-05-21,-7.825748700303055e-05,2.0787452162336835,0.001958950148742818,0.27368719299801253,0.37054028967816366,0.019339584748146437
2024-05-22,-0.00034684099348273906,2.0717035350961885,0.001977145673913493,0.2761553038797864,0.36478827290299376,0.019516476444336867
2024-05-23,-0.0005183366353354395,2.0832639475458903,0.0019808228944281922,0.27644929683518044,0.36687654324327923,0.019567560294878092
2024-05-24,-0.0005102866854702942,2.091933248872214,0.001977584978826216,0.2747964576786003,0.37160418341926604,0.0195562663711388
2024-05-28,-0.00039579095170570516,2.064016530042382,0.0019780377973810806,0.2745294551444488,0.36580262109638806,0.01950800695409882
2024-05-29,-0.0002386500269041383,2.0177674535353383,0.001971832741879681,0.2754301469974904,0.35385386975830746,0.0194004788822254
2024-05-30,-3.0907007148678724e-05,1.985097021442837,0.001983009153405418,0.27595242096815586,0.34556799490331436,0.01953145981951174
2024-05-31,0.00017139795859769926,1.9568740987162232,0.001987628147760871,0.2754737392936768,0.33989889130307605,0.019616658254808884
2024-06-03,4.00023954914416e-05,1.9320289476487575,0.0019930262545151075,0.2794846844266849,0.3277871707693576,0.019687023776111798
2024-06-04,8.840929611291816e-05,1.9301926724180447,0.0019938494065219973,0.2796451267765092,0.32711557077280773,0.019684678523916425
2024-06-05,3.6290178909722235e-05,1.9448760629031367,0.001995307261366547,0.2806993956043628,0.3287974442351217,0.01971767772266011
2024-06-06,0.00024123214378788532,1.9570081572821203,0.001996562958712127,0.2770355845148942,0.33739713587280284,0.019681309647811045
2024-06-07,0.000857179174189095,1.9459605925791985,0.002010646319788218,0.2790026153713394,0.3317262606652329,0.019823487544694346
2024-06-10,0.0003387973824874359,1.9724454500893756,0.0020574014643221224,0.28582087281124224,0.32703210538525096,0.02027174285176069
2024-06-11,0.00011573062678825637,1.9884503112201244,0.0020585410576187016,0.2865703489091822,0.32944112903891776,0.02023709828770107
2024-06-12,0.00015577131281928336,1.9914426258775275,0.0020557275126416945,0.2882326082303764,0.3275528870999964,0.020238574339613385
2024-06-13,0.00011642394772791117,1.9883304291340225,0.00205533635209368,0.2907018552357918,0.3231216504505946,0.020250909642448134
2024-06-14,-0.0003285158102167363,1.980241416417348,0.0020475887671770323,0.28961813189666524,0.322972234024111,0.020175055782878773
2024-06-17,-0.00047904285844507636,1.9894482825983535,0.0020627135652003183,0.2919951582117403,0.32142808079367857,0.0203351593429124
2024-06-18,-0.00013446815891419018,2.0005830697648337,0.002048727571753447,0.28822612206224696,0.3295833263042326,0.020166432539805067
2024-06-20,-0.0001423376781874183,2.001427920690171,0.0020474435173860796,0.2887069780298629,0.32903349531068193,0.020167148040167695
2024-06-21,-0.00013911254367510477,1.998858025690518,0.00204667481428169,0.28843330171701226,0.32888494790631817,0.02016719097971313
2024-06-24,-0.00019010936900447752,1.993051479501625,0.00204198655951595,0.28952945710981676,0.3259330896611554,0.020162143435760775
2024-06-25,6.90156703854291e-05,1.9768104667926243,0.0020426379972913983,0.28933205062465134,0.32264615721579093,0.020180448878700435
2024-06-26,-2.083868040873328e-05,1.9909617915784596,0.002054481361330679,0.2986395881379305,0.31201920926978344,0.020178159527947128
2024-06-27,-3.994201557001994e-05,2.0132802486607737,0.0020487315135126467,0.3032922662752928,0.31017098780066266,0.02017472263247662
2024-06-28,0.00019427137480196007,2.0354784419580345,0.0020492267107311674,0.30703244702615934,0.3096188117953561,0.020219177516050686
2024-07-01,0.0003302985105067466,2.0219441696702214,0.0020481839716698516,0.3067995552405255,0.30709683335886373,0.02021051072326569
2024-07-02,-0.00018599769319464798,2.0061869693945855,0.00206833328623562,0.3099636229069962,0.29945487775579793,0.02041336764418884
2024-07-03,-0.00016681387799395968,2.0134731060716606,0.002066466642206272,0.3105314288949822,0.3002085704514017,0.02040157751228048
2024-07-05,-0.00042287383458101046,2.013371210926331,0.002057162465761205,0.30844729905658375,0.3030242366724668,0.020290563700467876
2024-07-08,-0.0005907979334781767,1.9928060941875247,0.0020616467979826204,0.3091248734294213,0.2977866327201981,0.02033485173934633
2024-07-09,-0.0009472454252038807,2.002220382962833,0.002046041813523392,0.3067457783080006,0.30301490085474303,0.020172785611247416
2024-07-10,-0.0007058302077243137,1.9500738493309229,0.002050830266094989,0.31420082433828,0.2821570193708426,0.02012134696027513
